term_id,term_str,n,num,stop,p_stem
31035,screened,18,0,0,screen
31036,screening,2,0,0,screen
31037,screens,10,0,0,screen
31038,screenwork,1,0,0,screenwork
31039,screw,16,0,0,screw
31040,screwed,16,0,0,screw
31041,screwing,9,0,0,screw
31042,screwings,1,0,0,screw
31043,screws,12,0,0,screw
31044,scribble,1,0,0,scribbl
31045,scribbled,3,0,0,scribbl
31046,scribe,36,0,0,scribe
31047,scribes,4,0,0,scribe
31048,scriggs,4,0,0,scrigg
31049,scrimmage,2,0,0,scrimmag
31050,scrimps,1,0,0,scrimp
31051,scrip,1,0,0,scrip
31052,scriptural,4,0,0,scriptur
31053,scripture,10,0,0,scriptur
31054,scriptures,3,0,0,scriptur
31055,scrofulous,1,0,0,scroful
31056,scroll,17,0,0,scroll
31057,scrolled,2,0,0,scroll
31058,scrolls,5,0,0,scroll
31059,scrouge,1,0,0,scroug
31060,scrub,6,0,0,scrub
31061,scrubbed,4,0,0,scrub
31062,scrubbing,6,0,0,scrub
31063,scrubbings,1,0,0,scrub
31064,scrubby,1,0,0,scrubbi
31065,scruple,34,0,0,scrupl
31066,scrupled,6,0,0,scrupl
31067,scruples,46,0,0,scrupl
31068,scrupling,1,0,0,scrupl
31069,scrupulosity,1,0,0,scrupulos
31070,scrupulous,23,0,0,scrupul
31071,scrupulously,9,0,0,scrupul
31072,scrupulousness,1,0,0,scrupul
31073,scrutinies,3,0,0,scrutini
31074,scrutinising,1,0,0,scrutinis
31075,scrutinize,2,0,0,scrutin
31076,scrutinized,8,0,0,scrutin
31077,scrutinizing,6,0,0,scrutin
31078,scrutinizingly,1,0,0,scrutinizingli
31079,scrutiny,17,0,0,scrutini
31080,scud,16,0,0,scud
31081,scudamore,16,0,0,scudamor
31082,scudamores,2,0,0,scudamor
31083,scudded,1,0,0,scud
31084,scudding,8,0,0,scud
31085,scuffle,4,0,0,scuffl
31086,scuffling,1,0,0,scuffl
31087,scull,1,0,0,scull
31088,scullery,1,0,0,sculleri
31089,scullions,2,0,0,scullion
31090,sculls,1,0,0,scull
31091,sculptor,1,0,0,sculptor
31092,sculptors,2,0,0,sculptor
31093,sculpture,8,0,0,sculptur
31094,sculptured,21,0,0,sculptur
31095,sculptures,2,0,0,sculptur
31096,scum,1,0,0,scum
31097,scupper,6,0,0,scupper
31098,scuppers,8,0,0,scupper
31099,scurrilous,3,0,0,scurril
31100,scurvily,2,0,0,scurvili
31101,scurvy,8,0,0,scurvi
31102,scuse,1,0,0,scuse
31103,scuttle,73,0,0,scuttl
31104,scuttled,1,0,0,scuttl
31105,scuttles,2,0,0,scuttl
31106,scuttling,1,0,0,scuttl
31107,scythe,2,0,0,scyth
31108,scythed,1,0,0,scyth
31109,scythes,5,0,0,scyth
31110,scythian,2,0,0,scythian
31111,sea,1695,0,0,sea
31112,seacook,1,0,0,seacook
31113,seafaring,7,0,0,seafar
31114,seafull,1,0,0,seaful
31115,seagulls,1,0,0,seagul
31116,seal,34,0,0,seal
31117,sealed,34,0,0,seal
31118,sealine,1,0,0,sealin
31119,sealing,6,0,0,seal
31120,seals,16,0,0,seal
31121,sealskin,1,0,0,sealskin
31122,seam,8,0,0,seam
31123,seaman,93,0,0,seaman
31124,seamanlike,1,0,0,seamanlik
31125,seamans,19,0,0,seaman
31126,seamanship,15,0,0,seamanship
31127,seamed,4,0,0,seam
31128,seamen,234,0,0,seamen
31129,seamens,7,0,0,seamen
31130,seamless,2,0,0,seamless
31131,seams,17,0,0,seam
31132,seamstresses,1,0,0,seamstress
31133,seaport,8,0,0,seaport
31134,seaports,2,0,0,seaport
31135,sear,2,0,0,sear
31136,search,71,0,0,search
31137,searched,16,0,0,search
31138,searcher,1,0,0,searcher
31139,searches,2,0,0,search
31140,searching,14,0,0,search
31141,searchingly,2,0,0,searchingli
31142,searchings,1,0,0,search
31143,searing,1,0,0,sear
31144,searings,1,0,0,sear
31145,sears,1,0,0,sear
31146,seas,195,0,0,sea
31147,seashells,1,0,0,seashel
31148,seashore,1,0,0,seashor
31149,seasick,1,0,0,seasick
31150,seasickness,1,0,0,seasick
31151,seaside,2,0,0,seasid
31152,season,77,0,0,season
31153,seasonable,2,0,0,season
31154,seasonably,1,0,0,season
31155,seasond,1,0,0,seasond
31156,seasoned,6,0,0,season
31157,seasoning,3,0,0,season
31158,seasons,35,0,0,season
31159,seat,165,0,0,seat
31160,seated,218,0,0,seat
31161,seating,30,0,0,seat
31162,seatons,1,0,0,seaton
31163,seats,43,0,0,seat
31164,seaward,16,0,0,seaward
31165,seaweed,1,0,0,seawe
31166,sebastian,8,0,0,sebastian
31167,sebastians,1,0,0,sebastian
31168,sebastionis,1,0,0,sebastioni
31169,sebond,1,0,0,sebond
31170,sec,2,0,0,sec
31171,secede,1,0,0,seced
31172,seceded,1,0,0,seced
31173,secession,1,0,0,secess
31174,seclude,3,0,0,seclud
31175,secluded,21,0,0,seclud
31176,secludedly,1,0,0,secludedli
31177,secludedness,3,0,0,secluded
31178,secluding,1,0,0,seclud
31179,seclusion,24,0,0,seclus
31180,second,441,0,0,second
31181,secondary,8,0,0,secondari
31182,seconded,9,0,0,second
31183,seconding,2,0,0,second
31184,secondly,14,0,0,secondli
31185,seconds,9,0,0,second
31186,secrecies,7,0,0,secreci
31187,secrecy,44,0,0,secreci
31188,secresy,4,0,0,secresi
31189,secret,325,0,0,secret
31190,secretaries,1,0,0,secretari
31191,secretary,16,0,0,secretari
31192,secretarys,2,0,0,secretari
31193,secrete,4,0,0,secret
31194,secreted,9,0,0,secret
31195,secreting,1,0,0,secret
31196,secretion,1,0,0,secret
31197,secretions,2,0,0,secret
31198,secretly,42,0,0,secretli
31199,secretness,1,0,0,secret
31200,secrets,46,0,0,secret
31201,sect,6,0,0,sect
31202,section,18,0,0,section
31203,sectional,2,0,0,section
31204,sections,10,0,0,section
31205,secular,5,0,0,secular
31206,secularized,1,0,0,secular
31207,secundo,1,0,0,secundo
31208,secure,142,0,0,secur
31209,secured,106,0,0,secur
31210,securely,12,0,0,secur
31211,secures,3,0,0,secur
31212,securest,1,0,0,securest
31213,securing,32,0,0,secur
31214,securities,5,0,0,secur
31215,security,67,0,0,secur
31216,sed,1,0,0,sed
31217,sedan,8,0,0,sedan
31218,sedans,1,0,0,sedan
31219,sedate,12,0,0,sedat
31220,sedately,2,0,0,sedat
31221,sedateness,4,0,0,sedat
31222,sedative,5,0,0,sed
31223,sedentary,4,0,0,sedentari
31224,sedgy,2,0,0,sedgi
31225,sediment,4,0,0,sediment
31226,sedimentary,1,0,0,sedimentari
31227,sedition,2,0,0,sedit
31228,seditious,2,0,0,sediti
31229,seduced,7,0,0,seduc
31230,seducer,3,0,0,seduc
31231,seducing,4,0,0,seduc
31232,seduction,3,0,0,seduct
31233,seductions,2,0,0,seduct
31234,seductive,4,0,0,seduct
31235,sedulous,2,0,0,sedul
31236,sedulously,7,0,0,sedul
31237,see,2311,0,0,see
31238,seed,22,0,0,seed
31239,seeds,17,0,0,seed
31240,seedsmans,1,0,0,seedsman
31241,seedsmen,1,0,0,seedsmen
31242,seedy,8,0,0,seedi
31243,seeing,534,0,0,see
31244,seek,162,0,0,seek
31245,seeker,1,0,0,seeker
31246,seekers,4,0,0,seeker
31247,seekest,2,0,0,seekest
31248,seeking,97,0,0,seek
31249,seeks,25,0,0,seek
31250,seem,514,0,0,seem
31251,seemed,1867,0,0,seem
31252,seemest,1,0,0,seemest
31253,seemeth,2,0,0,seemeth
31254,seeming,82,0,0,seem
31255,seemingly,46,0,0,seemingli
31256,seemliness,1,0,0,seemli
31257,seemly,4,0,0,seemli
31258,seems,501,0,0,seem
31259,seemst,1,0,0,seemst
31260,seen,1061,0,0,seen
31261,seennight,1,0,0,seennight
31262,seer,7,0,0,seer
31263,seers,5,0,0,seer
31264,sees,61,0,0,see
31265,seest,4,0,0,seest
31266,seeth,2,0,0,seeth
31267,seethe,5,0,0,seeth
31268,seethed,2,0,0,seeth
31269,seething,11,0,0,seeth
31270,seethingest,1,0,0,seethingest
31271,seethingly,1,0,0,seethingli
31272,seethings,2,0,0,seeth
31273,seeva,1,0,0,seeva
31274,segment,3,0,0,segment
31275,seige,1,0,0,seig
31276,seignior,4,0,0,seignior
31277,seignioroni,1,0,0,seignioroni
31278,seigniors,13,0,0,seignior
31279,seignories,1,0,0,seignori
31280,seignors,1,0,0,seignor
31281,seine,4,0,0,sein
31282,seines,2,0,0,sein
31283,seize,33,0,0,seiz
31284,seized,134,0,0,seiz
31285,seizes,4,0,0,seiz
31286,seizing,60,0,0,seiz
31287,seizings,4,0,0,seiz
31288,seizure,10,0,0,seizur
31289,selah,1,0,0,selah
31290,seldom,239,0,0,seldom
31291,select,17,0,0,select
31292,selected,40,0,0,select
31293,selectest,3,0,0,selectest
31294,selecting,19,0,0,select
31295,selection,12,0,0,select
31296,self,366,0,0,self
31297,selfe,1,0,0,self
31298,selfish,64,0,0,selfish
31299,selfishly,3,0,0,selfishli
31300,selfishness,37,0,0,selfish
31301,selfsame,3,0,0,selfsam
31302,selina,9,0,0,selina
31303,selinas,1,0,0,selina
31304,selkirk,11,0,0,selkirk
31305,selkirks,2,0,0,selkirk
31306,sell,49,0,0,sell
31307,seller,1,0,0,seller
31308,sellers,3,0,0,seller
31309,sellin,1,0,0,sellin
31310,selling,13,0,0,sell
31311,sells,5,0,0,sell
31312,selvagee,21,0,0,selvage
31313,selvagees,2,0,0,selvage
31314,selves,10,0,0,selv
31315,semblance,13,0,0,semblanc
31316,semi,28,0,0,semi
31317,semicircle,8,0,0,semicircl
31318,semicircles,1,0,0,semicircl
31319,semicircular,9,0,0,semicircular
31320,seminal,1,0,0,semin
31321,seminaries,1,0,0,seminari
31322,seminary,5,0,0,seminari
31323,seminole,5,0,0,seminol
31324,seminoles,2,0,0,seminol
31325,semiramian,1,0,0,semiramian
31326,semiramis,2,0,0,semirami
31327,semiweekly,1,0,0,semiweekli
31328,sempstress,4,0,0,sempstress
31329,sen,1,0,0,sen
31330,senate,5,0,0,senat
31331,senator,7,0,0,senat
31332,senatorial,1,0,0,senatori
31333,senators,4,0,0,senat
31334,send,188,0,0,send
31335,sending,78,0,0,send
31336,sends,20,0,0,send
31337,seneca,7,0,0,seneca
31338,senegal,1,0,0,seneg
31339,senhor,1,0,0,senhor
31340,senight,1,0,0,senight
31341,senile,1,0,0,senil
31342,senility,1,0,0,senil
31343,senior,22,0,0,senior
31344,seniority,4,0,0,senior
31345,seniors,2,0,0,senior
31346,sennight,3,0,0,sennight
31347,senor,3,0,0,senor
31348,senora,1,0,0,senora
31349,sensation,71,0,0,sensat
31350,sensational,2,0,0,sensat
31351,sensations,64,0,0,sensat
31352,sense,389,0,0,sens
31353,senseless,10,0,0,senseless
31354,senses,50,0,0,sens
31355,sensibilities,12,0,0,sensibl
31356,sensibility,57,0,0,sensibl
31357,sensible,210,0,0,sensibl
31358,sensibly,16,0,0,sensibl
31359,sensitive,8,0,0,sensit
31360,sensitiveness,4,0,0,sensit
31361,sensorium,1,0,0,sensorium
31362,sensual,2,0,0,sensual
31363,sensualism,2,0,0,sensual
31364,sensualities,1,0,0,sensual
31365,sensuality,1,0,0,sensual
31366,sent,324,0,0,sent
31367,sentence,69,0,0,sentenc
31368,sentenced,3,0,0,sentenc
31369,sentences,28,0,0,sentenc
31370,sententiously,1,0,0,sententi
31371,sentiment,77,0,0,sentiment
31372,sentimental,29,0,0,sentiment
31373,sentimentalist,2,0,0,sentimentalist
31374,sentimentalities,3,0,0,sentiment
31375,sentimentality,1,0,0,sentiment
31376,sentimentally,5,0,0,sentiment
31377,sentiments,82,0,0,sentiment
31378,sentinel,4,0,0,sentinel
31379,sentineled,1,0,0,sentinel
31380,sentineling,1,0,0,sentinel
31381,sentinelled,2,0,0,sentinel
31382,sentinels,5,0,0,sentinel
31383,sentried,1,0,0,sentri
31384,sentries,20,0,0,sentri
31385,sentry,44,0,0,sentri
31386,sentrys,2,0,0,sentri
31387,separable,1,0,0,separ
31388,separate,86,0,0,separ
31389,separated,48,0,0,separ
31390,separately,22,0,0,separ
31391,separates,3,0,0,separ
31392,separating,10,0,0,separ
31393,separation,50,0,0,separ
31394,separations,5,0,0,separ
31395,sept,3,0,0,sept
31396,september,23,0,0,septemb
31397,sepul,1,0,0,sepul
31398,sepulcher,6,0,0,sepulch
31399,sepulchral,6,0,0,sepulchr
31400,sepulchre,6,0,0,sepulchr
31401,sepulchred,1,0,0,sepulchr
31402,sepulture,3,0,0,sepultur
31403,sequel,36,0,0,sequel
31404,sequels,1,0,0,sequel
31405,sequence,2,0,0,sequenc
31406,sequences,1,0,0,sequenc
31407,sequential,1,0,0,sequenti
31408,sequestered,13,0,0,sequest
31409,sequestration,2,0,0,sequestr
31410,sera,1,0,0,sera
31411,seraglio,5,0,0,seraglio
31412,seraglios,4,0,0,seraglio
31413,seraph,2,0,0,seraph
31414,seraphic,3,0,0,seraph
31415,seraphical,1,0,0,seraph
31416,seraphically,1,0,0,seraph
31417,seraphim,5,0,0,seraphim
31418,seraphs,3,0,0,seraph
31419,serapis,45,0,0,serapi
31420,sere,2,0,0,sere
31421,serenades,1,0,0,serenad
31422,serenading,1,0,0,serenad
31423,serene,43,0,0,seren
31424,serenely,11,0,0,seren
31425,sereneness,2,0,0,seren
31426,serenest,2,0,0,serenest
31427,serenia,13,0,0,serenia
31428,serenias,1,0,0,serenia
31429,serenities,1,0,0,seren
31430,serenity,24,0,0,seren
31431,sereno,2,0,0,sereno
31432,serf,5,0,0,serf
31433,serfs,15,0,0,serf
31434,sergeant,6,0,0,sergeant
31435,sergeants,7,0,0,sergeant
31436,serially,1,0,0,serial
31437,series,34,0,0,seri
31438,serious,233,0,0,seriou
31439,seriously,93,0,0,serious
31440,seriousness,15,0,0,serious
31441,serle,3,0,0,serl
31442,sermon,34,0,0,sermon
31443,sermonizings,1,0,0,sermon
31444,sermons,16,0,0,sermon
31445,serpent,22,0,0,serpent
31446,serpentine,7,0,0,serpentin
31447,serpentines,2,0,0,serpentin
31448,serpentining,1,0,0,serpentin
31449,serpentinings,1,0,0,serpentin
31450,serpents,12,0,0,serpent
31451,serrated,2,0,0,serrat
31452,serried,1,0,0,serri
31453,servant,123,0,0,servant
31454,servants,103,0,0,servant
31455,serve,59,0,0,serv
31456,served,124,0,0,serv
31457,serves,12,0,0,serv
31458,service,203,0,0,servic
31459,serviceable,18,0,0,servic
31460,serviceably,1,0,0,servic
31461,services,49,0,0,servic
31462,servile,8,0,0,servil
31463,servilely,1,0,0,servil
31464,servility,6,0,0,servil
31465,serving,31,0,0,serv
31466,servitor,15,0,0,servitor
31467,servitors,6,0,0,servitor
31468,servitude,7,0,0,servitud
31469,servt,1,0,0,servt
31470,sesostris,1,0,0,sesostri
31471,session,1,0,0,session
31472,sessions,2,0,0,session
31473,set,733,0,0,set
31474,seth,1,0,0,seth
31475,sets,25,0,0,set
31476,settee,7,0,0,sette
31477,settees,7,0,0,sette
31478,setter,6,0,0,setter
31479,setting,122,0,0,set
31480,settle,87,0,0,settl
31481,settled,287,0,0,settl
31482,settledness,1,0,0,settled
31483,settlement,13,0,0,settlement
31484,settlements,14,0,0,settlement
31485,settlers,5,0,0,settler
31486,settles,11,0,0,settl
31487,settling,41,0,0,settl
31488,settlings,2,0,0,settl
31489,seutonius,1,0,0,seutoniu
31490,seven,126,0,0,seven
31491,sevens,1,0,0,seven
31492,seventeen,26,0,0,seventeen
31493,seventeenth,4,0,0,seventeenth
31494,seventh,23,0,0,seventh
31495,seventy,68,0,0,seventi
31496,sever,1,0,0,sever
31497,several,548,0,0,sever
31498,severally,1,0,0,sever
31499,severe,109,0,0,sever
31500,severed,10,0,0,sever
31501,severely,36,0,0,sever
31502,severer,3,0,0,sever
31503,severest,10,0,0,severest
31504,severities,1,0,0,sever
31505,severity,25,0,0,sever
31506,severs,1,0,0,sever
31507,severus,1,0,0,severu
31508,seville,2,0,0,sevil
31509,sevres,1,0,0,sevr
31510,sew,10,0,0,sew
31511,sewed,5,0,0,sew
31512,sewells,1,0,0,sewel
31513,sewer,2,0,0,sewer
31514,sewerage,2,0,0,sewerag
31515,sewers,5,0,0,sewer
31516,sewing,28,0,0,sew
31517,sex,66,0,0,sex
31518,sexagenarian,2,0,0,sexagenarian
31519,sexes,9,0,0,sex
31520,sextant,5,0,0,sextant
31521,sextants,1,0,0,sextant
31522,sexton,3,0,0,sexton
31523,sextons,2,0,0,sexton
31524,sexual,1,0,0,sexual
31525,seychelle,1,0,0,seychel
31526,seymour,8,0,0,seymour
31527,señor,8,0,0,señor
31528,shabbiest,1,0,0,shabbiest
31529,shabbily,1,0,0,shabbili
31530,shabbiness,2,0,0,shabbi
31531,shabby,39,0,0,shabbi
31532,shackles,1,0,0,shackl
31533,shad,3,0,0,shad
31534,shade,97,0,0,shade
31535,shaded,30,0,0,shade
31536,shadeless,1,0,0,shadeless
31537,shades,33,0,0,shade
31538,shadier,1,0,0,shadier
31539,shadiest,1,0,0,shadiest
31540,shading,7,0,0,shade
31541,shadings,2,0,0,shade
31542,shadow,90,0,0,shadow
31543,shadowed,5,0,0,shadow
31544,shadowiest,1,0,0,shadowiest
31545,shadowing,1,0,0,shadow
31546,shadowings,1,0,0,shadow
31547,shadowly,1,0,0,shadowli
31548,shadows,79,0,0,shadow
31549,shadowy,33,0,0,shadowi
31550,shadrach,2,0,0,shadrach
31551,shady,36,0,0,shadi
31552,shaft,20,0,0,shaft
31553,shafts,9,0,0,shaft
31554,shag,1,0,0,shag
31555,shagginess,1,0,0,shaggi
31556,shaggy,27,0,0,shaggi
31557,shah,2,0,0,shah
31558,shake,80,0,0,shake
31559,shaken,28,0,0,shaken
31560,shaker,1,0,0,shaker
31561,shakers,2,0,0,shaker
31562,shakes,9,0,0,shake
31563,shakespeare,21,0,0,shakespear
31564,shakespeares,3,0,0,shakespear
31565,shakespears,2,0,0,shakespear
31566,shaking,74,0,0,shake
31567,shakings,6,0,0,shake
31568,shako,1,0,0,shako
31569,shakspeare,30,0,0,shakspear
31570,shakspeares,3,0,0,shakspear
31571,shaky,1,0,0,shaki
31572,shall,1672,0,0,shall
31573,shallied,1,0,0,shalli
31574,shallop,11,0,0,shallop
31575,shallops,8,0,0,shallop
31576,shallow,38,0,0,shallow
31577,shallower,1,0,0,shallow
31578,shallowest,1,0,0,shallowest
31579,shallowly,1,0,0,shallowli
31580,shallows,8,0,0,shallow
31581,shallying,2,0,0,shalli
31582,shalt,26,0,0,shalt
31583,sham,12,0,0,sham
31584,shamble,2,0,0,shambl
31585,shambles,6,0,0,shambl
31586,shambling,4,0,0,shambl
31587,shame,90,0,0,shame
31588,shamed,1,0,0,shame
31589,shamefaced,2,0,0,shamefac
31590,shameful,14,0,0,shame
31591,shamefully,5,0,0,shame
31592,shameless,8,0,0,shameless
31593,shamelessly,2,0,0,shamelessli
31594,shames,1,0,0,shame
31595,shaming,1,0,0,shame
31596,shampoo,1,0,0,shampoo
31597,shampooing,1,0,0,shampoo
31598,shams,2,0,0,sham
31599,shandy,2,0,0,shandi
31600,shanghai,29,0,0,shanghai
31601,shanghais,6,0,0,shanghai
31602,shank,7,0,0,shank
31603,shanked,1,0,0,shank
31604,shanks,4,0,0,shank
31605,shant,23,0,0,shant
31606,shanties,1,0,0,shanti
31607,shanty,16,0,0,shanti
31608,shape,84,0,0,shape
31609,shaped,43,0,0,shape
31610,shapeful,1,0,0,shape
31611,shapeless,10,0,0,shapeless
31612,shapeliness,1,0,0,shapeli
31613,shapes,32,0,0,shape
31614,shaping,6,0,0,shape
31615,sharade,3,0,0,sharad
31616,share,153,0,0,share
31617,shared,35,0,0,share
31618,sharer,1,0,0,sharer
31619,sharers,2,0,0,sharer
31620,shares,11,0,0,share
31621,sharing,20,0,0,share
31622,shark,78,0,0,shark
31623,sharked,1,0,0,shark
31624,sharkish,4,0,0,sharkish
31625,sharks,100,0,0,shark
31626,sharp,141,0,0,sharp
31627,sharpe,1,0,0,sharp
31628,sharpen,6,0,0,sharpen
31629,sharpened,10,0,0,sharpen
31630,sharpening,4,0,0,sharpen
31631,sharpens,1,0,0,sharpen
31632,sharper,10,0,0,sharper
31633,sharpers,1,0,0,sharper
31634,sharpest,3,0,0,sharpest
31635,sharply,22,0,0,sharpli
31636,sharppointed,1,0,0,sharppoint
31637,sharpshooters,1,0,0,sharpshoot
31638,sharpsightedness,1,0,0,sharpsighted
31639,shaster,2,0,0,shaster
31640,shattered,26,0,0,shatter
31641,shattering,2,0,0,shatter
31642,shatters,1,0,0,shatter
31643,shave,17,0,0,shave
31644,shaved,10,0,0,shave
31645,shaven,23,0,0,shaven
31646,shaves,1,0,0,shave
31647,shaving,20,0,0,shave
31648,shavings,16,0,0,shave
31649,shawl,22,0,0,shawl
31650,shawled,3,0,0,shawl
31651,shawls,3,0,0,shawl
31652,she,12153,0,1,she
31653,sheaf,9,0,0,sheaf
31654,shear,1,0,0,shear
31655,shearing,2,0,0,shear
31656,shears,5,0,0,shear
31657,sheath,12,0,0,sheath
31658,sheathed,4,0,0,sheath
31659,sheathing,3,0,0,sheath
31660,sheaths,2,0,0,sheath
31661,sheaved,2,0,0,sheav
31662,sheaves,7,0,0,sheav
31663,shed,54,0,0,shed
31664,shedding,14,0,0,shed
31665,sheds,11,0,0,shed
31666,sheen,2,0,0,sheen
31667,sheep,27,0,0,sheep
31668,sheepfold,2,0,0,sheepfold
31669,sheepish,7,0,0,sheepish
31670,sheepishly,1,0,0,sheepishli
31671,sheeps,2,0,0,sheep
31672,sheepskin,1,0,0,sheepskin
31673,sheer,26,0,0,sheer
31674,sheered,2,0,0,sheer
31675,sheerest,2,0,0,sheerest
31676,sheering,1,0,0,sheer
31677,sheet,93,0,0,sheet
31678,sheeted,6,0,0,sheet
31679,sheeting,2,0,0,sheet
31680,sheets,45,0,0,sheet
31681,sheety,1,0,0,sheeti
31682,sheeve,1,0,0,sheev
31683,sheeves,1,0,0,sheev
31684,sheffield,2,0,0,sheffield
31685,shekels,1,0,0,shekel
31686,shekinah,1,0,0,shekinah
31687,shelf,36,0,0,shelf
31688,shell,78,0,0,shell
31689,shelled,2,0,0,shell
31690,shelley,2,0,0,shelley
31691,shellian,1,0,0,shellian
31692,shells,62,0,0,shell
31693,shelter,39,0,0,shelter
31694,sheltered,24,0,0,shelter
31695,sheltering,1,0,0,shelter
31696,shelterless,1,0,0,shelterless
31697,shelve,1,0,0,shelv
31698,shelves,11,0,0,shelv
31699,shelving,2,0,0,shelv
31700,shem,1,0,0,shem
31701,shenly,19,0,0,shenli
31702,shenlys,6,0,0,shenli
31703,shepherd,33,0,0,shepherd
31704,shepherds,10,0,0,shepherd
31705,sherbet,2,0,0,sherbet
31706,sheridans,1,0,0,sheridan
31707,sheriff,1,0,0,sheriff
31708,sherry,12,0,0,sherri
31709,shes,12,0,0,she
31710,shetland,4,0,0,shetland
31711,shetlands,1,0,0,shetland
31712,shew,63,0,0,shew
31713,shewed,43,0,0,shew
31714,sheweth,1,0,0,sheweth
31715,shewing,25,0,0,shew
31716,shewn,40,0,0,shewn
31717,shews,6,0,0,shew
31718,shield,17,0,0,shield
31719,shielded,1,0,0,shield
31720,shielding,1,0,0,shield
31721,shields,10,0,0,shield
31722,shift,23,0,0,shift
31723,shifted,14,0,0,shift
31724,shifting,27,0,0,shift
31725,shiftingly,1,0,0,shiftingli
31726,shiftings,2,0,0,shift
31727,shifts,6,0,0,shift
31728,shillelahs,1,0,0,shillelah
31729,shilling,21,0,0,shill
31730,shillings,17,0,0,shill
31731,shilly,3,0,0,shilli
31732,shillyshallying,1,0,0,shillysh
31733,shiloh,4,0,0,shiloh
31734,shimmering,1,0,0,shimmer
31735,shin,2,0,0,shin
31736,shinar,1,0,0,shinar
31737,shinbone,1,0,0,shinbon
31738,shinbones,2,0,0,shinbon
31739,shindy,2,0,0,shindi
31740,shine,15,0,0,shine
31741,shines,6,0,0,shine
31742,shingle,1,0,0,shingl
31743,shingled,1,0,0,shingl
31744,shingles,3,0,0,shingl
31745,shining,31,0,0,shine
31746,shiningly,1,0,0,shiningli
31747,shins,2,0,0,shin
31748,shiny,3,0,0,shini
31749,ship,1287,0,0,ship
31750,shipboard,10,0,0,shipboard
31751,shipbuilding,1,0,0,shipbuild
31752,shipkeepers,1,0,0,shipkeep
31753,shipman,1,0,0,shipman
31754,shipmate,39,0,0,shipmat
31755,shipmates,92,0,0,shipmat
31756,shipowners,1,0,0,shipown
31757,shipped,55,0,0,ship
31758,shipper,1,0,0,shipper
31759,shippies,1,0,0,shippi
31760,shipping,48,0,0,ship
31761,shippy,4,0,0,shippi
31762,ships,622,0,0,ship
31763,shipwork,1,0,0,shipwork
31764,shipwreck,10,0,0,shipwreck
31765,shipwrecked,12,0,0,shipwreck
31766,shipwrecks,5,0,0,shipwreck
31767,shipwright,2,0,0,shipwright
31768,shipwrights,2,0,0,shipwright
31769,shipyards,1,0,0,shipyard
31770,shiraz,2,0,0,shiraz
31771,shire,13,0,0,shire
31772,shirk,1,0,0,shirk
31773,shirked,2,0,0,shirk
31774,shirley,9,0,0,shirley
31775,shirleys,2,0,0,shirley
31776,shirr,4,0,0,shirr
31777,shirrers,1,0,0,shirrer
31778,shirt,76,0,0,shirt
31779,shirted,1,0,0,shirt
31780,shirtless,1,0,0,shirtless
31781,shirts,20,0,0,shirt
31782,shiver,8,0,0,shiver
31783,shivered,11,0,0,shiver
31784,shiverer,2,0,0,shiver
31785,shivering,28,0,0,shiver
31786,shiverings,2,0,0,shiver
31787,shivers,4,0,0,shiver
31788,sho,1,0,0,sho
31789,shoal,25,0,0,shoal
31790,shoaled,1,0,0,shoal
31791,shoaling,1,0,0,shoal
31792,shoals,27,0,0,shoal
31793,shoat,1,0,0,shoat
31794,shoats,1,0,0,shoat
31795,shock,76,0,0,shock
31796,shocked,55,0,0,shock
31797,shocking,59,0,0,shock
31798,shockingly,1,0,0,shockingli
31799,shocks,4,0,0,shock
31800,shod,9,0,0,shod
31801,shoe,21,0,0,shoe
31802,shoeless,2,0,0,shoeless
31803,shoemaker,4,0,0,shoemak
31804,shoemakers,4,0,0,shoemak
31805,shoes,48,0,0,shoe
31806,shoestring,1,0,0,shoestr
31807,shoestrings,1,0,0,shoestr
31808,shone,28,0,0,shone
31809,shonne,1,0,0,shonn
31810,shook,97,0,0,shook
31811,shooks,1,0,0,shook
31812,shoot,22,0,0,shoot
31813,shooter,1,0,0,shooter
31814,shooters,2,0,0,shooter
31815,shooting,74,0,0,shoot
31816,shoots,10,0,0,shoot
31817,shop,63,0,0,shop
31818,shopping,2,0,0,shop
31819,shops,27,0,0,shop
31820,shore,266,0,0,shore
31821,shored,1,0,0,shore
31822,shoreing,1,0,0,shore
31823,shoreless,4,0,0,shoreless
31824,shores,64,0,0,shore
31825,shoreward,7,0,0,shoreward
31826,shorn,5,0,0,shorn
31827,short,700,0,0,short
31828,shortcoming,1,0,0,shortcom
31829,shorten,7,0,0,shorten
31830,shortened,7,0,0,shorten
31831,shortening,3,0,0,shorten
31832,shorter,12,0,0,shorter
31833,shortest,5,0,0,shortest
31834,shorthanded,1,0,0,shorthand
31835,shortly,122,0,0,shortli
31836,shortness,8,0,0,short
31837,shortsightedness,1,0,0,shortsighted
31838,shorty,21,0,0,shorti
31839,shortys,3,0,0,shorti
31840,shot,210,0,0,shot
31841,shots,4,0,0,shot
31842,shotted,3,0,0,shot
31843,should,2832,0,1,should
31844,shoulder,89,0,0,shoulder
31845,shouldered,8,0,0,shoulder
31846,shouldering,6,0,0,shoulder
31847,shoulders,84,0,0,shoulder
31848,shouldnt,12,0,0,shouldnt
31849,shouldst,4,0,0,shouldst
31850,shout,30,0,0,shout
31851,shouted,83,0,0,shout
31852,shouting,40,0,0,shout
31853,shouts,31,0,0,shout
31854,shove,10,0,0,shove
